YEAR,EXAM,BIL,NAMA,NOKP,KELAS,TINGKATAN,JANTINA,BM,BMG,BI,BIG,MM,MMG,SEJ,SEJG,PI,PIG,SN,SNG,GEO,GEOG,RBT,RBTG,ASK,ASKG,BJ,BJG,BA,BAG,PSV,PSVG,MT,MTG,PHY,PHYG,CHE,CHEG,BIO,BIOG,SK,SKG,GKT,GKTG,ACC,ACCG,PN,PNG,EKO,EKOG,TAS,TASG,JUMLAH_MARKAH,JUMLAH_GRED
2023,PAT,26,MUHAMMAD STUDENT 1979,2301015402,T1 ALPHA,T1,Lelaki,85,A,79,B,70,B,66,C,98,A,79,B,77,B,,,80,B,89,A,,,93,A,,,,,,,,,,,,,,,,,,,,,816,10 SUBJ
2023,PAT,27,NUR STUDENT 1980,2301018248,T1 ALPHA,T1,Perempuan,94,A,100,A,97,A,63,C,74,B,58,D,62,C,,,69,C,75,B,,,67,C,,,,,,,,,,,,,,,,,,,,,759,10 SUBJ
2023,PAT,28,NUR STUDENT 1981,2301012737,T1 ALPHA,T1,Perempuan,87,A,83,B,42,E,81,B,55,D,97,A,71,B,,,78,B,89,A,,,74,B,,,,,,,,,,,,,,,,,,,,,757,10 SUBJ
2023,PAT,29,NUR STUDENT 1982,2301017859,T1 ALPHA,T1,Perempuan,70,B,100,A,86,A,88,A,74,B,74,B,81,B,,,80,B,99,A,,,69,C,,,,,,,,,,,,,,,,,,,,,821,10 SUBJ
2023,PAT,30,MUHAMMAD STUDENT 1983,2301015589,T1 ALPHA,T1,Lelaki,83,B,85,A,90,A,40,E,81,B,96,A,66,C,,,97,A,74,B,,,54,D,,,,,,,,,,,,,,,,,,,,,766,10 SUBJ
2023,PAT,1,NUR STUDENT 1984,2301016678,T1 BETA,T1,Perempuan,73,B,71,B,100,A,77,B,81,B,100,A,90,A,,,77,B,75,B,,,100,A,,,,,,,,,,,,,,,,,,,,,844,10 SUBJ
2023,PAT,2,MUHAMMAD STUDENT 1985,2301018039,T1 BETA,T1,Lelaki,68,C,52,D,71,B,65,C,62,C,92,A,73,B,,,70,B,64,C,,,55,D,,,,,,,,,,,,,,,,,,,,,672,10 SUBJ
2023,PAT,3,MUHAMMAD STUDENT 1986,2301012544,T1 BETA,T1,Lelaki,72,B,67,C,72,B,74,B,62,C,89,A,89,A,,,76,B,60,C,,,65,C,,,,,,,,,,,,,,,,,,,,,726,10 SUBJ
2023,PAT,4,NUR STUDENT 1987,2301018291,T1 BETA,T1,Perempuan,67,C,76,B,63,C,77,B,89,A,72,B,73,B,,,56,D,70,B,,,64,C,,,,,,,,,,,,,,,,,,,,,707,10 SUBJ
2023,PAT,5,MUHAMMAD STUDENT 1988,2301015221,T1 BETA,T1,Lelaki,68,C,72,B,61,C,99,A,61,C,94,A,95,A,,,87,A,61,C,,,87,A,,,,,,,,,,,,,,,,,,,,,785,10 SUBJ
2023,PAT,6,NUR STUDENT 1989,2301013590,T1 BETA,T1,Perempuan,87,A,79,B,58,D,79,B,61,C,64,C,66,C,,,68,C,66,C,,,87,A,,,,,,,,,,,,,,,,,,,,,715,10 SUBJ
2023,PAT,7,MUHAMMAD STUDENT 1990,2301016513,T1 BETA,T1,Lelaki,52,D,80,B,71,B,70,B,60,C,73,B,75,B,,,60,C,81,B,,,77,B,,,,,,,,,,,,,,,,,,,,,699,10 SUBJ
2023,PAT,8,NUR STUDENT 1991,2301013177,T1 BETA,T1,Perempuan,84,B,84,B,70,B,67,C,81,B,75,B,64,C,,,71,B,61,C,,,96,A,,,,,,,,,,,,,,,,,,,,,753,10 SUBJ
2023,PAT,9,NUR STUDENT 1992,2301013433,T1 BETA,T1,Perempuan,87,A,100,A,61,C,53,D,51,D,75,B,80,B,,,77,B,85,A,,,60,C,,,,,,,,,,,,,,,,,,,,,729,10 SUBJ
2023,PAT,10,MUHAMMAD STUDENT 1993,2301019164,T1 BETA,T1,Lelaki,80,B,59,D,60,C,67,C,74,B,76,B,78,B,,,77,B,49,E,,,74,B,,,,,,,,,,,,,,,,,,,,,694,10 SUBJ
2023,PAT,11,MUHAMMAD STUDENT 1994,2301019812,T1 BETA,T1,Lelaki,93,A,82,B,77,B,71,B,71,B,58,D,72,B,,,58,D,65,C,,,100,A,,,,,,,,,,,,,,,,,,,,,747,10 SUBJ
2023,PAT,12,NUR STUDENT 1995,2301011343,T1 BETA,T1,Perempuan,75,B,74,B,68,C,96,A,75,B,60,C,67,C,,,68,C,66,C,,,70,B,,,,,,,,,,,,,,,,,,,,,719,10 SUBJ
2023,PAT,13,NUR STUDENT 1996,2301015824,T1 BETA,T1,Perempuan,75,B,79,B,58,D,64,C,68,C,64,C,90,A,,,80,B,67,C,,,85,A,,,,,,,,,,,,,,,,,,,,,730,10 SUBJ
2023,PAT,14,NUR STUDENT 1997,2301017591,T1 BETA,T1,Perempuan,63,C,77,B,73,B,66,C,80,B,66,C,89,A,,,64,C,78,B,,,83,B,,,,,,,,,,,,,,,,,,,,,739,10 SUBJ
2023,PAT,15,MUHAMMAD STUDENT 1998,2301018922,T1 BETA,T1,Lelaki,67,C,71,B,67,C,55,D,76,B,66,C,99,A,,,68,C,56,D,,,94,A,,,,,,,,,,,,,,,,,,,,,719,10 SUBJ
2023,PAT,16,MUHAMMAD STUDENT 1999,2301014478,T1 BETA,T1,Lelaki,57,D,84,B,86,A,92,A,79,B,66,C,63,C,,,98,A,66,C,,,58,D,,,,,,,,,,,,,,,,,,,,,749,10 SUBJ
2023,PAT,17,MUHAMMAD STUDENT 2000,2301019730,T1 BETA,T1,Lelaki,91,A,58,D,59,D,58,D,59,D,88,A,70,B,,,82,B,82,B,,,86,A,,,,,,,,,,,,,,,,,,,,,733,10 SUBJ
2023,PAT,18,NUR STUDENT 2001,2301016242,T1 BETA,T1,Perempuan,76,B,77,B,63,C,77,B,60,C,60,C,65,C,,,77,B,71,B,,,63,C,,,,,,,,,,,,,,,,,,,,,689,10 SUBJ
2023,PAT,19,NUR STUDENT 2002,2301013047,T1 BETA,T1,Perempuan,67,C,71,B,77,B,75,B,70,B,65,C,61,C,,,71,B,65,C,,,64,C,,,,,,,,,,,,,,,,,,,,,686,10 SUBJ
2023,PAT,20,MUHAMMAD STUDENT 2003,2301011899,T1 BETA,T1,Lelaki,62,C,73,B,70,B,73,B,74,B,85,A,55,D,,,66,C,68,C,,,50,D,,,,,,,,,,,,,,,,,,,,,676,10 SUBJ
2023,PAT,21,MUHAMMAD STUDENT 2004,2301018323,T1 BETA,T1,Lelaki,51,D,72,B,85,A,69,C,75,B,94,A,76,B,,,72,B,95,A,,,74,B,,,,,,,,,,,,,,,,,,,,,763,10 SUBJ
2023,PAT,22,NUR STUDENT 2005,2301011497,T1 BETA,T1,Perempuan,78,B,74,B,77,B,62,C,83,B,78,B,67,C,,,48,E,81,B,,,32,F,,,,,,,,,,,,,,,,,,,,,680,10 SUBJ
2023,PAT,23,MUHAMMAD STUDENT 2006,2301015161,T1 BETA,T1,Lelaki,67,C,82,B,75,B,70,B,55,D,76,B,55,D,,,91,A,100,A,,,75,B,,,,,,,,,,,,,,,,,,,,,746,10 SUBJ
2023,PAT,24,NUR STUDENT 2007,2301019671,T1 BETA,T1,Perempuan,78,B,67,C,71,B,90,A,63,C,54,D,61,C,,,68,C,73,B,,,68,C,,,,,,,,,,,,,,,,,,,,,693,10 SUBJ
2023,PAT,25,NUR STUDENT 2008,2301018967,T1 BETA,T1,Perempuan,58,D,78,B,76,B,88,A,61,C,79,B,87,A,,,76,B,64,C,,,66,C,,,,,,,,,,,,,,,,,,,,,733,10 SUBJ
2023,PAT,26,NUR STUDENT 2009,2301019469,T1 BETA,T1,Perempuan,92,A,89,A,72,B,72,B,69,C,78,B,72,B,,,75,B,92,A,,,57,D,,,,,,,,,,,,,,,,,,,,,768,10 SUBJ
2023,PAT,27,NUR STUDENT 2010,2301013065,T1 BETA,T1,Perempuan,79,B,55,D,65,C,74,B,75,B,56,D,72,B,,,60,C,60,C,,,88,A,,,,,,,,,,,,,,,,,,,,,684,10 SUBJ
2023,PAT,28,MUHAMMAD STUDENT 2011,2301011069,T1 BETA,T1,Lelaki,71,B,67,C,78,B,81,B,77,B,76,B,79,B,,,69,C,42,E,,,66,C,,,,,,,,,,,,,,,,,,,,,706,10 SUBJ
2023,PAT,29,MUHAMMAD STUDENT 2012,2301018153,T1 BETA,T1,Lelaki,68,C,91,A,47,E,62,C,76,B,97,A,79,B,,,67,C,69,C,,,40,E,,,,,,,,,,,,,,,,,,,,,696,10 SUBJ
2023,PAT,30,MUHAMMAD STUDENT 2013,2301011363,T1 BETA,T1,Lelaki,84,B,93,A,66,C,73,B,69,C,68,C,82,B,,,84,B,89,A,,,71,B,,,,,,,,,,,,,,,,,,,,,779,10 SUBJ
2023,PAT,1,NUR STUDENT 2014,2301016844,T1 DELTA,T1,Perempuan,85,A,61,C,55,D,56,D,74,B,80,B,63,C,100,A,,,,,,,53,D,,,,,,,,,,,,,,,,,,,,,627,9 SUBJ
2023,PAT,2,MUHAMMAD STUDENT 2015,2301012397,T1 DELTA,T1,Lelaki,76,B,82,B,88,A,58,D,59,D,60,C,44,E,51,D,,,,,,,66,C,,,,,,,,,,,,,,,,,,,,,584,9 SUBJ
2023,PAT,3,MUHAMMAD STUDENT 2016,2301012639,T1 DELTA,T1,Lelaki,52,D,47,E,68,C,75,B,60,C,74,B,53,D,97,A,,,,,,,89,A,,,,,,,,,,,,,,,,,,,,,615,9 SUBJ
2023,PAT,4,MUHAMMAD STUDENT 2017,2301013489,T1 DELTA,T1,Lelaki,69,C,51,D,81,B,72,B,80,B,81,B,84,B,70,B,,,,,,,68,C,,,,,,,,,,,,,,,,,,,,,656,9 SUBJ
2023,PAT,5,NUR STUDENT 2018,2301018299,T1 DELTA,T1,Perempuan,92,A,74,B,69,C,66,C,81,B,83,B,58,D,59,D,,,,,,,60,C,,,,,,,,,,,,,,,,,,,,,642,9 SUBJ
2023,PAT,6,NUR STUDENT 2019,2301016468,T1 DELTA,T1,Perempuan,71,B,56,D,58,D,60,C,64,C,60,C,87,A,68,C,,,,,,,81,B,,,,,,,,,,,,,,,,,,,,,605,9 SUBJ
2023,PAT,7,MUHAMMAD STUDENT 2020,2301019576,T1 DELTA,T1,Lelaki,92,A,72,B,81,B,68,C,77,B,59,D,71,B,93,A,,,,,,,45,E,,,,,,,,,,,,,,,,,,,,,658,9 SUBJ
2023,PAT,8,MUHAMMAD STUDENT 2021,2301016270,T1 DELTA,T1,Lelaki,80,B,61,C,64,C,50,D,71,B,85,A,84,B,61,C,,,,,,,70,B,,,,,,,,,,,,,,,,,,,,,626,9 SUBJ
2023,PAT,9,MUHAMMAD STUDENT 2022,2301011538,T1 DELTA,T1,Lelaki,64,C,65,C,83,B,56,D,64,C,79,B,68,C,82,B,,,,,,,53,D,,,,,,,,,,,,,,,,,,,,,614,9 SUBJ
2023,PAT,10,NUR STUDENT 2023,2301019524,T1 DELTA,T1,Perempuan,71,B,67,C,73,B,54,D,65,C,63,C,49,E,58,D,,,,,,,69,C,,,,,,,,,,,,,,,,,,,,,569,9 SUBJ
2023,PAT,11,NUR STUDENT 2024,2301018164,T1 DELTA,T1,Perempuan,60,C,82,B,73,B,64,C,63,C,33,F,53,D,62,C,,,,,,,85,A,,,,,,,,,,,,,,,,,,,,,575,9 SUBJ
2023,PAT,12,MUHAMMAD STUDENT 2025,2301016522,T1 DELTA,T1,Lelaki,61,C,57,D,92,A,69,C,63,C,82,B,71,B,78,B,,,,,,,49,E,,,,,,,,,,,,,,,,,,,,,622,9 SUBJ
2023,PAT,13,MUHAMMAD STUDENT 2026,2301019472,T1 DELTA,T1,Lelaki,75,B,73,B,94,A,56,D,40,E,51,D,81,B,79,B,,,,,,,70,B,,,,,,,,,,,,,,,,,,,,,619,9 SUBJ
2023,PAT,14,NUR STUDENT 2027,2301013566,T1 DELTA,T1,Perempuan,69,C,73,B,56,D,87,A,76,B,82,B,74,B,68,C,,,,,,,91,A,,,,,,,,,,,,,,,,,,,,,676,9 SUBJ
2023,PAT,15,NUR STUDENT 2028,2301019132,T1 DELTA,T1,Perempuan,87,A,62,C,87,A,68,C,68,C,50,D,61,C,73,B,,,,,,,54,D,,,,,,,,,,,,,,,,,,,,,610,9 SUBJ
2023,PAT,16,NUR STUDENT 2029,2301014149,T1 DELTA,T1,Perempuan,75,B,80,B,53,D,57,D,70,B,63,C,58,D,63,C,,,,,,,73,B,,,,,,,,,,,,,,,,,,,,,592,9 SUBJ
2023,PAT,17,MUHAMMAD STUDENT 2030,2301012671,T1 DELTA,T1,Lelaki,52,D,58,D,83,B,77,B,45,E,57,D,63,C,77,B,,,,,,,59,D,,,,,,,,,,,,,,,,,,,,,571,9 SUBJ
2023,PAT,18,MUHAMMAD STUDENT 2031,2301015494,T1 DELTA,T1,Lelaki,63,C,57,D,98,A,81,B,69,C,55,D,62,C,68,C,,,,,,,84,B,,,,,,,,,,,,,,,,,,,,,637,9 SUBJ
2023,PAT,19,NUR STUDENT 2032,2301012056,T1 DELTA,T1,Perempuan,76,B,62,C,74,B,72,B,49,E,75,B,72,B,74,B,,,,,,,53,D,,,,,,,,,,,,,,,,,,,,,607,9 SUBJ
2023,PAT,20,MUHAMMAD STUDENT 2033,2301015524,T1 DELTA,T1,Lelaki,75,B,87,A,46,E,64,C,65,C,63,C,69,C,82,B,,,,,,,71,B,,,,,,,,,,,,,,,,,,,,,622,9 SUBJ
2023,PAT,21,MUHAMMAD STUDENT 2034,2301013608,T1 DELTA,T1,Lelaki,62,C,63,C,62,C,53,D,58,D,60,C,76,B,63,C,,,,,,,78,B,,,,,,,,,,,,,,,,,,,,,575,9 SUBJ
2023,PAT,22,NUR STUDENT 2035,2301018184,T1 DELTA,T1,Perempuan,64,C,82,B,69,C,61,C,58,D,56,D,51,D,73,B,,,,,,,79,B,,,,,,,,,,,,,,,,,,,,,593,9 SUBJ
2023,PAT,23,MUHAMMAD STUDENT 2036,2301012859,T1 DELTA,T1,Lelaki,73,B,68,C,69,C,65,C,75,B,52,D,66,C,58,D,,,,,,,62,C,,,,,,,,,,,,,,,,,,,,,588,9 SUBJ
2023,PAT,24,NUR STUDENT 2037,2301015587,T1 DELTA,T1,Perempuan,59,D,95,A,57,D,81,B,82,B,66,C,62,C,53,D,,,,,,,61,C,,,,,,,,,,,,,,,,,,,,,616,9 SUBJ
2023,PAT,25,NUR STUDENT 2038,2301017804,T1 DELTA,T1,Perempuan,86,A,56,D,73,B,66,C,71,B,58,D,62,C,64,C,,,,,,,58,D,,,,,,,,,,,,,,,,,,,,,594,9 SUBJ
2023,PAT,1,NUR STUDENT 2039,2301011691,T1 GAMMA,T1,Perempuan,60,C,51,D,71,B,70,B,59,D,75,B,50,D,44,E,,,,,,,65,C,,,,,,,,,,,,,,,,,,,,,545,9 SUBJ
2023,PAT,2,NUR STUDENT 2040,2301014071,T1 GAMMA,T1,Perempuan,67,C,61,C,18,F,57,D,70,B,69,C,64,C,70,B,,,,,,,64,C,,,,,,,,,,,,,,,,,,,,,540,9 SUBJ
2023,PAT,3,NUR STUDENT 2041,2301014066,T1 GAMMA,T1,Perempuan,48,E,69,C,47,E,82,B,82,B,71,B,71,B,77,B,,,,,,,69,C,,,,,,,,,,,,,,,,,,,,,616,9 SUBJ
2023,PAT,4,NUR STUDENT 2042,2301018158,T1 GAMMA,T1,Perempuan,57,D,71,B,58,D,60,C,65,C,61,C,31,F,44,E,,,,,,,75,B,,,,,,,,,,,,,,,,,,,,,522,9 SUBJ
2023,PAT,5,MUHAMMAD STUDENT 2043,2301012524,T1 GAMMA,T1,Lelaki,53,D,58,D,56,D,76,B,71,B,62,C,44,E,60,C,,,,,,,58,D,,,,,,,,,,,,,,,,,,,,,538,9 SUBJ
2023,PAT,6,NUR STUDENT 2044,2301016842,T1 GAMMA,T1,Perempuan,78,B,100,A,47,E,60,C,58,D,73,B,58,D,56,D,,,,,,,62,C,,,,,,,,,,,,,,,,,,,,,592,9 SUBJ
2023,PAT,7,NUR STUDENT 2045,2301011064,T1 GAMMA,T1,Perempuan,66,C,56,D,79,B,67,C,70,B,76,B,51,D,56,D,,,,,,,49,E,,,,,,,,,,,,,,,,,,,,,570,9 SUBJ
2023,PAT,8,MUHAMMAD STUDENT 2046,2301012703,T1 GAMMA,T1,Lelaki,62,C,59,D,63,C,80,B,61,C,62,C,59,D,44,E,,,,,,,68,C,,,,,,,,,,,,,,,,,,,,,558,9 SUBJ
2023,PAT,9,NUR STUDENT 2047,2301015513,T1 GAMMA,T1,Perempuan,73,B,59,D,53,D,54,D,53,D,60,C,48,E,46,E,,,,,,,78,B,,,,,,,,,,,,,,,,,,,,,524,9 SUBJ
2023,PAT,10,NUR STUDENT 2048,2301017835,T1 GAMMA,T1,Perempuan,74,B,68,C,58,D,64,C,63,C,55,D,60,C,50,D,,,,,,,58,D,,,,,,,,,,,,,,,,,,,,,550,9 SUBJ
2023,PAT,11,MUHAMMAD STUDENT 2049,2301019831,T1 GAMMA,T1,Lelaki,69,C,65,C,44,E,79,B,84,B,59,D,75,B,40,E,,,,,,,53,D,,,,,,,,,,,,,,,,,,,,,568,9 SUBJ
2023,PAT,12,NUR STUDENT 2050,2301018996,T1 GAMMA,T1,Perempuan,86,A,39,F,44,E,58,D,64,C,69,C,61,C,69,C,,,,,,,48,E,,,,,,,,,,,,,,,,,,,,,538,9 SUBJ
2023,PAT,13,NUR STUDENT 2051,2301019581,T1 GAMMA,T1,Perempuan,79,B,47,E,52,D,60,C,55,D,66,C,67,C,56,D,,,,,,,69,C,,,,,,,,,,,,,,,,,,,,,551,9 SUBJ
2023,PAT,14,NUR STUDENT 2052,2301011521,T1 GAMMA,T1,Perempuan,65,C,71,B,53,D,55,D,69,C,50,D,76,B,60,C,,,,,,,72,B,,,,,,,,,,,,,,,,,,,,,571,9 SUBJ
2023,PAT,15,MUHAMMAD STUDENT 2053,2301014364,T1 GAMMA,T1,Lelaki,49,E,69,C,54,D,47,E,54,D,59,D,66,C,50,D,,,,,,,61,C,,,,,,,,,,,,,,,,,,,,,509,9 SUBJ
2023,PAT,16,MUHAMMAD STUDENT 2054,2301012582,T1 GAMMA,T1,Lelaki,57,D,62,C,49,E,74,B,68,C,83,B,68,C,53,D,,,,,,,33,F,,,,,,,,,,,,,,,,,,,,,547,9 SUBJ
2023,PAT,17,MUHAMMAD STUDENT 2055,2301011194,T1 GAMMA,T1,Lelaki,65,C,56,D,76,B,59,D,54,D,64,C,45,E,64,C,,,,,,,69,C,,,,,,,,,,,,,,,,,,,,,552,9 SUBJ
2023,PAT,18,NUR STUDENT 2056,2301017506,T1 GAMMA,T1,Perempuan,72,B,68,C,55,D,75,B,59,D,60,C,50,D,79,B,,,,,,,62,C,,,,,,,,,,,,,,,,,,,,,580,9 SUBJ
2023,PAT,19,NUR STUDENT 2057,2301011560,T1 GAMMA,T1,Perempuan,94,A,84,B,52,D,52,D,67,C,41,E,48,E,90,A,,,,,,,47,E,,,,,,,,,,,,,,,,,,,,,575,9 SUBJ
2023,PAT,20,NUR STUDENT 2058,2301018042,T1 GAMMA,T1,Perempuan,62,C,58,D,43,E,53,D,76,B,77,B,44,E,68,C,,,,,,,75,B,,,,,,,,,,,,,,,,,,,,,556,9 SUBJ
2023,PAT,21,NUR STUDENT 2059,2301011793,T1 GAMMA,T1,Perempuan,65,C,59,D,65,C,83,B,64,C,64,C,61,C,63,C,,,,,,,56,D,,,,,,,,,,,,,,,,,,,,,580,9 SUBJ
2023,PAT,22,NUR STUDENT 2060,2301018357,T1 GAMMA,T1,Perempuan,72,B,46,E,68,C,46,E,65,C,54,D,72,B,77,B,,,,,,,64,C,,,,,,,,,,,,,,,,,,,,,564,9 SUBJ
2023,PAT,1,MUHAMMAD STUDENT 2061,2301014791,T1 LAMBDA,T1,Lelaki,58,D,50,D,50,D,59,D,63,C,49,E,66,C,51,D,,,,,,,44,E,,,,,,,,,,,,,,,,,,,,,490,9 SUBJ
2023,PAT,2,MUHAMMAD STUDENT 2062,2301012971,T1 LAMBDA,T1,Lelaki,85,A,52,D,52,D,73,B,56,D,43,E,63,C,45,E,,,,,,,65,C,,,,,,,,,,,,,,,,,,,,,534,9 SUBJ
2023,PAT,3,MUHAMMAD STUDENT 2063,2301017026,T1 LAMBDA,T1,Lelaki,51,D,68,C,68,C,49,E,68,C,43,E,55,D,60,C,,,,,,,39,F,,,,,,,,,,,,,,,,,,,,,501,9 SUBJ
2023,PAT,4,NUR STUDENT 2064,2301012292,T1 LAMBDA,T1,Perempuan,62,C,54,D,56,D,57,D,62,C,79,B,48,E,67,C,,,,,,,51,D,,,,,,,,,,,,,,,,,,,,,536,9 SUBJ
2023,PAT,5,MUHAMMAD STUDENT 2065,2301013489,T1 LAMBDA,T1,Lelaki,51,D,67,C,58,D,60,C,51,D,67,C,68,C,72,B,,,,,,,49,E,,,,,,,,,,,,,,,,,,,,,543,9 SUBJ
2023,PAT,6,NUR STUDENT 2066,2301016802,T1 LAMBDA,T1,Perempuan,87,A,64,C,74,B,79,B,54,D,46,E,42,E,75,B,,,,,,,63,C,,,,,,,,,,,,,,,,,,,,,584,9 SUBJ
2023,PAT,7,MUHAMMAD STUDENT 2067,2301019796,T1 LAMBDA,T1,Lelaki,53,D,79,B,55,D,36,F,70,B,69,C,48,E,75,B,,,,,,,58,D,,,,,,,,,,,,,,,,,,,,,543,9 SUBJ
2023,PAT,8,NUR STUDENT 2068,2301015094,T1 LAMBDA,T1,Perempuan,51,D,60,C,50,D,61,C,63,C,52,D,75,B,37,F,,,,,,,42,E,,,,,,,,,,,,,,,,,,,,,491,9 SUBJ
2023,PAT,9,NUR STUDENT 2069,2301014731,T1 LAMBDA,T1,Perempuan,72,B,64,C,47,E,69,C,42,E,58,D,67,C,72,B,,,,,,,73,B,,,,,,,,,,,,,,,,,,,,,564,9 SUBJ
2023,PAT,10,NUR STUDENT 2070,2301019864,T1 LAMBDA,T1,Perempuan,51,D,82,B,58,D,35,F,73,B,69,C,71,B,47,E,,,,,,,48,E,,,,,,,,,,,,,,,,,,,,,534,9 SUBJ
2023,PAT,11,NUR STUDENT 2071,2301012162,T1 LAMBDA,T1,Perempuan,81,B,56,D,74,B,61,C,79,B,31,F,68,C,70,B,,,,,,,56,D,,,,,,,,,,,,,,,,,,,,,576,9 SUBJ
2023,PAT,12,NUR STUDENT 2072,2301018191,T1 LAMBDA,T1,Perempuan,76,B,82,B,73,B,71,B,48,E,65,C,60,C,65,C,,,,,,,53,D,,,,,,,,,,,,,,,,,,,,,593,9 SUBJ
2023,PAT,13,MUHAMMAD STUDENT 2073,2301016683,T1 LAMBDA,T1,Lelaki,61,C,58,D,85,A,74,B,41,E,81,B,62,C,44,E,,,,,,,58,D,,,,,,,,,,,,,,,,,,,,,564,9 SUBJ
2023,PAT,14,MUHAMMAD STUDENT 2074,2301014153,T1 LAMBDA,T1,Lelaki,56,D,56,D,54,D,65,C,78,B,72,B,63,C,68,C,,,,,,,58,D,,,,,,,,,,,,,,,,,,,,,570,9 SUBJ
2023,PAT,15,MUHAMMAD STUDENT 2075,2301011410,T1 LAMBDA,T1,Lelaki,53,D,70,B,71,B,50,D,57,D,89,A,58,D,73,B,,,,,,,56,D,,,,,,,,,,,,,,,,,,,,,577,9 SUBJ
2023,PAT,16,MUHAMMAD STUDENT 2076,2301015904,T1 LAMBDA,T1,Lelaki,50,D,33,F,86,A,60,C,67,C,83,B,69,C,77,B,,,,,,,50,D,,,,,,,,,,,,,,,,,,,,,575,9 SUBJ
2023,PAT,17,MUHAMMAD STUDENT 2077,2301019909,T1 LAMBDA,T1,Lelaki,36,F,67,C,66,C,58,D,56,D,39,F,35,F,70,B,,,,,,,58,D,,,,,,,,,,,,,,,,,,,,,485,9 SUBJ
2023,PAT,18,MUHAMMAD STUDENT 2078,2301011393,T1 LAMBDA,T1,Lelaki,68,C,40,E,68,C,60,C,57,D,54,D,41,E,53,D,,,,,,,61,C,,,,,,,,,,,,,,,,,,,,,502,9 SUBJ
2023,PAT,19,MUHAMMAD STUDENT 2079,2301015548,T1 LAMBDA,T1,Lelaki,77,B,56,D,67,C,55,D,49,E,55,D,60,C,63,C,,,,,,,61,C,,,,,,,,,,,,,,,,,,,,,543,9 SUBJ
2023,PAT,20,NUR STUDENT 2080,2301013990,T1 LAMBDA,T1,Perempuan,60,C,70,B,75,B,75,B,60,C,69,C,75,B,55,D,,,,,,,78,B,,,,,,,,,,,,,,,,,,,,,617,9 SUBJ
2023,PAT,21,NUR STUDENT 2081,2301016049,T1 LAMBDA,T1,Perempuan,71,B,92,A,73,B,75,B,66,C,64,C,68,C,68,C,,,,,,,64,C,,,,,,,,,,,,,,,,,,,,,641,9 SUBJ
2023,PAT,22,NUR STUDENT 2082,2301014055,T1 LAMBDA,T1,Perempuan,86,A,47,E,67,C,62,C,53,D,53,D,53,D,42,E,,,,,,,60,C,,,,,,,,,,,,,,,,,,,,,523,9 SUBJ
2023,PAT,23,MUHAMMAD STUDENT 2083,2301011843,T1 LAMBDA,T1,Lelaki,65,C,65,C,66,C,60,C,49,E,50,D,85,A,66,C,,,,,,,73,B,,,,,,,,,,,,,,,,,,,,,579,9 SUBJ
2023,PAT,24,NUR STUDENT 2084,2301015912,T1 LAMBDA,T1,Perempuan,84,B,57,D,36,F,64,C,73,B,63,C,71,B,59,D,,,,,,,75,B,,,,,,,,,,,,,,,,,,,,,582,9 SUBJ
2023,PAT,25,MUHAMMAD STUDENT 2085,2301012791,T1 LAMBDA,T1,Lelaki,54,D,65,C,65,C,60,C,46,E,66,C,62,C,57,D,,,,,,,58,D,,,,,,,,,,,,,,,,,,,,,533,9 SUBJ
2023,PAT,26,NUR STUDENT 2086,2301014691,T1 LAMBDA,T1,Perempuan,53,D,53,D,64,C,48,E,81,B,58,D,51,D,62,C,,,,,,,77,B,,,,,,,,,,,,,,,,,,,,,547,9 SUBJ
2023,PAT,27,NUR STUDENT 2087,2301017533,T1 LAMBDA,T1,Perempuan,82,B,52,D,62,C,50,D,49,E,54,D,52,D,77,B,,,,,,,62,C,,,,,,,,,,,,,,,,,,,,,540,9 SUBJ
2023,PAT,1,NUR STUDENT 2088,2301016505,T1 OMEGA,T1,Perempuan,61,C,49,E,56,D,68,C,77,B,44,E,49,E,54,D,,,,,,,62,C,,,,,,,,,,,,,,,,,,,,,520,9 SUBJ
2023,PAT,2,NUR STUDENT 2089,2301019735,T1 OMEGA,T1,Perempuan,70,B,57,D,58,D,51,D,73,B,60,C,75,B,71,B,,,,,,,55,D,,,,,,,,,,,,,,,,,,,,,570,9 SUBJ
2023,PAT,3,MUHAMMAD STUDENT 2090,2301019125,T1 OMEGA,T1,Lelaki,63,C,54,D,68,C,57,D,55,D,84,B,60,C,67,C,,,,,,,59,D,,,,,,,,,,,,,,,,,,,,,567,9 SUBJ
2023,PAT,4,MUHAMMAD STUDENT 2091,2301016490,T1 OMEGA,T1,Lelaki,67,C,58,D,71,B,56,D,49,E,61,C,73,B,76,B,,,,,,,75,B,,,,,,,,,,,,,,,,,,,,,586,9 SUBJ
2023,PAT,5,NUR STUDENT 2092,2301013711,T1 OMEGA,T1,Perempuan,77,B,74,B,73,B,58,D,71,B,73,B,69,C,70,B,,,,,,,64,C,,,,,,,,,,,,,,,,,,,,,629,9 SUBJ
2023,PAT,6,MUHAMMAD STUDENT 2093,2301017977,T1 OMEGA,T1,Lelaki,64,C,59,D,70,B,43,E,47,E,68,C,68,C,68,C,,,,,,,49,E,,,,,,,,,,,,,,,,,,,,,536,9 SUBJ
2023,PAT,7,MUHAMMAD STUDENT 2094,2301017424,T1 OMEGA,T1,Lelaki,55,D,49,E,74,B,48,E,67,C,56,D,75,B,71,B,,,,,,,70,B,,,,,,,,,,,,,,,,,,,,,565,9 SUBJ
